age,job,marital,education,balance,housing,duration,campaign,approval
36.0,9,2,2,467,no,260.0,1,yes
31.0,9,2,1,1626,no,139.0,1,no
45.0,0,1,1,63,yes,214.0,2,no
30.0,9,2,2,666,no,142.0,1,no
34.0,1,1,1,810,yes,154.0,2,no
34.0,4,1,2,1106,yes,81.0,1,no
39.0,0,0,1,357,yes,69.0,6,no
416.0,4,1,2,2147,no,136.0,8,no
32.0,7,2,1,274,yes,99.0,13,no
32.0,4,2,2,274,no,9.0,6,no
36.0,1,1,0,654,yes,278.0,1,no
35.0,0,1,2,1193,yes,82.0,2,no
32.0,4,2,2,276,yes,100.0,2,yes
33.0,4,2,2,471,yes,171.0,1,no
49.0,2,1,0,794,no,84.0,1,no
35.0,4,1,2,1803,no,433.0,2,no
31.0,9,1,1,274,no,624.0,6,no
42.0,4,1,1,1294,no,698.0,2,no
34.0,3,1,0,1765,no,518.0,2,yes
32.0,7,1,1,164,yes,123.0,2,no
29.0,4,2,2,2124,yes,317.0,1,no
32.0,7,2,1,322,yes,8.0,3,no
50.0,3,2,3,274,no,118.0,8,no
58.0,5,1,1,1845,no,294.0,2,no
59.0,9,1,1,1628,no,815.0,1,yes
25.0,8,1,2,284,yes,857.0,4,yes
57.0,7,1,1,435,yes,174.0,1,no
30.0,1,2,1,1160,yes,1130.0,4,no
26.0,7,2,1,1452,yes,13.0,5,no
50.0,7,2,0,421,yes,198.0,2,no
39.0,7,1,1,274,yes,503.0,1,no
45.0,1,1,0,456,yes,249.0,3,no
37.0,4,0,2,1044,no,343.0,2,no
47.0,1,0,0,1267,yes,479.0,2,no
50.0,9,1,2,469,yes,116.0,2,no
40.0,4,1,1,373,no,15.0,5,no
35.0,1,1,0,638,yes,427.0,3,no
53.0,4,1,2,289,no,921.0,2,yes
35.0,0,1,1,420,yes,41.0,1,no
54.0,9,1,1,1603,no,73.0,2,no
35.0,0,2,1,1482,yes,65.0,2,no
31.0,3,1,3,270,no,94.0,2,no
46.0,9,0,1,689,yes,192.0,3,no
52.0,4,1,1,597,no,411.0,1,yes
34.0,0,0,1,150,no,641.0,1,yes
46.0,7,0,1,279,yes,305.0,2,no
54.0,6,1,1,858,yes,472.0,1,no
37.0,0,1,2,274,yes,115.0,1,no
39.0,0,1,2,918,no,141.0,1,no
50.0,9,1,2,1836,yes,24.0,14,no
44.0,9,0,1,274,no,264.0,5,no
56.0,0,1,1,1362,yes,66.0,2,no
40.0,7,1,2,309,no,318.0,4,no
36.0,7,1,1,1043,yes,622.0,1,no
33.0,4,1,2,939,yes,104.0,4,no
33.0,1,2,1,1518,yes,76.0,2,no
42.0,7,1,1,153,yes,149.0,1,no
30.0,6,2,2,1048,yes,601.0,1,no
33.0,0,2,1,1042,no,509.0,2,no
26.0,1,2,1,817,yes,174.0,1,no
26.0,0,2,1,1866,no,57.0,2,no
37.0,7,1,1,274,yes,187.0,2,no
59.0,5,1,0,274,no,493.0,2,yes
49.0,1,1,0,631,yes,18.0,44,no
33.0,1,2,0,275,yes,257.0,1,no
46.0,9,2,1,1004,yes,196.0,2,no
55.0,2,1,0,561,yes,144.0,3,no
49.0,7,1,2,568,yes,285.0,7,no
51.0,9,1,1,416,yes,627.0,1,no
27.0,0,1,1,457,yes,136.0,2,no
44.0,9,1,1,2102,no,27.0,3,no
40.0,7,2,1,1384,yes,88.0,2,no
36.0,4,1,2,1495,no,362.0,1,no
46.0,0,2,1,1476,yes,214.0,5,no
30.0,7,2,1,294,yes,404.0,6,no
35.0,0,1,1,2234,yes,103.0,6,no
31.0,9,2,1,1422,no,356.0,2,no
37.0,0,1,1,936,no,219.0,1,no
49.0,1,1,3,325,yes,984.0,1,no
27.0,7,2,1,273,no,60.0,2,no
32.0,1,1,1,249,yes,145.0,1,no
70.0,5,0,1,2162,no,252.0,3,no
22.0,9,2,1,595,no,129.0,1,no
58.0,1,1,1,253,no,77.0,13,no
33.0,1,1,1,1064,yes,226.0,1,no
83.0,5,0,0,274,no,664.0,1,no
50.0,4,0,2,374,yes,157.0,1,no
53.0,1,1,1,46,yes,205.0,1,no
37.0,4,2,2,283,no,484.0,2,no
55.0,7,0,0,866,no,800.0,1,no
49.0,0,1,1,1879,yes,231.0,1,yes
41.0,1,1,0,556,yes,102.0,1,no
40.0,4,2,2,310,yes,240.0,3,no
48.0,4,1,2,530,yes,350.0,2,no
27.0,8,2,1,2226,no,458.0,2,no
30.0,4,2,2,1592,yes,366.0,1,no
37.0,2,2,1,2333,yes,115.0,1,no
37.0,7,2,1,379,no,260.0,4,no
40.0,1,1,1,694,yes,327.0,2,no
73.0,5,1,3,763,no,434.0,1,yes
50.0,4,1,2,2332,yes,166.0,1,no
53.0,1,1,0,495,no,171.0,7,no
47.0,1,1,1,1683,yes,577.0,1,no
33.0,9,0,1,274,no,224.0,8,no
50.0,1,1,3,1618,yes,1088.0,17,yes
51.0,1,1,0,314,yes,79.0,1,no
42.0,3,0,2,624,no,52.0,1,no
34.0,9,2,1,445,no,259.0,4,no
44.0,9,1,1,2270,yes,163.0,1,no
32.0,0,1,1,274,yes,159.0,2,no
60.0,5,1,2,495,no,54.0,2,no
60.0,5,0,2,1576,no,421.0,6,no
29.0,1,2,1,257,no,574.0,1,yes
39.0,4,2,1,310,no,70.0,2,no
47.0,1,1,0,1704,no,310.0,2,no
30.0,0,1,2,656,yes,223.0,1,no
31.0,9,2,2,1237,no,39.0,1,no
34.0,4,2,2,138,yes,181.0,6,no
51.0,0,1,1,1329,yes,151.0,3,no
38.0,1,1,1,483,yes,270.0,15,no
47.0,0,2,1,1679,no,110.0,5,no
46.0,3,2,2,1819,no,94.0,2,no
33.0,4,1,2,559,no,90.0,2,no
30.0,4,1,2,316,no,115.0,6,no
40.0,9,1,1,901,no,220.0,2,no
38.0,1,2,1,2295,yes,291.0,4,no
63.0,5,0,1,1356,no,506.0,1,yes
33.0,4,1,2,423,no,151.0,2,no
59.0,5,1,1,274,no,812.0,1,yes
29.0,4,2,2,1970,yes,119.0,1,no
54.0,7,0,1,1115,yes,33.0,3,no
57.0,9,1,1,2318,yes,352.0,3,no
57.0,1,1,0,2090,yes,383.0,1,no
28.0,7,2,1,579,yes,21.0,3,no
30.0,9,2,1,2029,yes,266.0,1,no
28.0,1,1,1,495,yes,866.0,2,no
45.0,7,0,0,1916,yes,10.0,3,no
29.0,7,0,1,366,yes,240.0,1,no
42.0,1,1,0,266,yes,291.0,4,no
31.0,1,1,1,47,yes,115.0,2,no
59.0,3,0,0,465,no,366.0,2,no
41.0,1,1,0,1214,yes,153.0,1,no
57.0,3,1,1,274,no,197.0,2,no
43.0,7,0,1,274,no,106.0,4,no
30.0,7,0,1,214,yes,41.0,2,no
26.0,0,2,1,831,no,112.0,1,no
52.0,4,2,2,278,no,30.0,9,no
32.0,2,0,1,1178,yes,211.0,3,no
39.0,4,0,2,615,yes,313.0,5,no
31.0,1,1,1,1885,yes,252.0,1,no
83.0,5,0,0,1169,no,181.0,1,yes
34.0,4,1,2,690,no,118.0,4,no
40.0,1,1,1,2032,yes,57.0,1,no
39.0,6,1,1,533,no,102.0,2,no
50.0,10,1,1,1842,no,239.0,4,yes
30.0,9,1,2,375,yes,187.0,3,no
43.0,1,1,1,2272,yes,66.0,2,no
49.0,1,1,1,1396,no,206.0,6,no
41.0,5,2,0,274,no,239.0,1,no
35.0,1,1,1,567,yes,7.0,7,no
57.0,5,1,2,305,no,260.0,2,no
29.0,2,1,1,704,yes,347.0,1,no
48.0,0,1,1,279,yes,697.0,2,no
38.0,2,0,2,2208,no,182.0,3,no
41.0,2,1,0,313,yes,549.0,2,yes
39.0,3,1,0,534,no,1151.0,5,no
31.0,4,1,2,2050,no,445.0,1,no
51.0,9,1,1,713,yes,213.0,5,no
35.0,10,2,1,1573,yes,409.0,2,no
45.0,0,0,1,333,yes,873.0,8,yes
28.0,1,1,1,404,yes,147.0,5,no
57.0,5,1,1,381,no,85.0,2,no
36.0,10,1,1,246,no,339.0,3,no
49.0,9,1,0,500,yes,96.0,1,no
34.0,4,2,2,1713,yes,195.0,1,no
65.0,5,1,0,742,no,622.0,1,no
26.0,7,2,1,523,yes,101.0,2,no
52.0,1,1,0,195,no,96.0,2,no
32.0,1,2,1,987,yes,563.0,1,yes
33.0,10,1,2,565,yes,670.0,1,no
43.0,4,1,2,1866,yes,190.0,3,no
26.0,9,2,2,349,yes,351.0,1,no
45.0,9,1,1,1108,yes,215.0,6,no
30.0,4,2,2,2205,yes,59.0,1,no
37.0,7,0,0,527,yes,446.0,2,no
45.0,4,2,2,1555,yes,310.0,1,yes
34.0,4,1,2,1390,yes,213.0,1,no
35.0,7,1,1,752,yes,371.0,2,no
41.0,0,1,2,1380,no,54.0,2,no
42.0,6,1,2,274,no,118.0,6,no
48.0,1,1,3,693,yes,212.0,1,no
45.0,11,1,0,318,no,81.0,1,no
47.0,4,1,2,558,yes,157.0,1,no
37.0,1,1,0,461,yes,194.0,1,no
32.0,4,1,1,1928,yes,129.0,2,no
40.0,4,1,2,260,yes,474.0,1,yes
35.0,9,2,1,446,yes,219.0,1,no
31.0,9,2,1,2041,yes,475.0,4,no
36.0,9,2,2,314,no,359.0,3,no
44.0,4,1,2,1997,no,168.0,2,no
52.0,0,0,1,372,no,148.0,1,no
28.0,8,2,1,592,no,197.0,1,no
45.0,1,1,0,2294,no,42.0,2,no
38.0,4,1,2,2292,no,118.0,3,no
39.0,1,1,0,1363,yes,299.0,2,no
28.0,4,2,2,274,no,198.0,2,no
31.0,9,2,1,958,no,361.0,1,no
46.0,1,1,0,525,yes,217.0,1,no
22.0,8,2,1,513,yes,25.0,1,no
49.0,1,2,0,1582,yes,1516.0,2,yes
44.0,10,1,1,566,yes,129.0,2,no
31.0,6,2,1,620,yes,592.0,4,no
53.0,1,1,0,1833,yes,331.0,6,no
55.0,4,1,2,2163,no,353.0,2,no
35.0,9,1,1,1594,no,256.0,3,no
35.0,1,1,1,2080,yes,340.0,1,no
37.0,4,2,2,376,yes,101.0,2,no
50.0,1,1,1,452,yes,599.0,2,no
37.0,4,1,0,1934,yes,610.0,2,no
37.0,1,2,0,2169,yes,412.0,1,no
29.0,4,2,2,800,no,314.0,1,yes
31.0,0,2,1,493,yes,508.0,1,no
40.0,9,1,1,99,yes,127.0,1,no
47.0,7,0,1,437,no,212.0,1,no
55.0,6,1,1,1712,no,151.0,12,no
33.0,9,2,1,1056,yes,58.0,1,no
53.0,7,0,1,2006,no,8.0,6,no
38.0,4,2,2,841,no,297.0,4,yes
61.0,4,1,1,1087,no,180.0,1,no
43.0,10,0,1,1401,yes,87.0,1,no
42.0,3,1,0,275,yes,59.0,5,no
36.0,4,0,2,274,no,81.0,4,no
31.0,9,2,2,1209,yes,207.0,1,no
59.0,4,1,3,1868,no,216.0,4,no
29.0,1,1,0,470,yes,322.0,2,no
33.0,9,1,1,2031,yes,137.0,1,no
44.0,1,1,0,157,yes,73.0,1,no
43.0,1,1,1,1297,yes,371.0,2,no
42.0,4,1,2,825,yes,298.0,5,no
32.0,4,2,2,805,no,101.0,2,no
43.0,4,1,2,274,yes,110.0,1,no
39.0,0,2,1,436,yes,107.0,2,no
23.0,1,1,0,1203,yes,743.0,1,no
43.0,7,1,1,859,no,644.0,2,no
46.0,0,1,1,716,yes,169.0,1,no
31.0,9,1,1,393,yes,380.0,1,no
38.0,4,1,2,1854,no,663.0,4,yes
53.0,1,1,0,507,yes,238.0,2,no
37.0,1,1,0,638,yes,514.0,1,no
49.0,2,0,1,306,no,128.0,1,no
31.0,10,2,1,577,no,130.0,1,no
45.0,4,1,2,2167,no,131.0,5,no
58.0,0,1,1,1863,yes,111.0,4,no
35.0,1,2,1,274,yes,169.0,1,no
32.0,9,2,1,571,yes,346.0,1,no
28.0,9,2,2,274,yes,205.0,6,no
26.0,9,2,1,880,yes,576.0,3,yes
48.0,4,1,2,1217,yes,,3,no
30.0,1,2,1,623,no,171.0,3,no
31.0,2,2,2,312,no,185.0,2,no
31.0,4,1,2,1221,yes,676.0,6,no
45.0,1,0,0,1070,no,362.0,1,no
38.0,0,1,1,1967,yes,193.0,2,no
34.0,4,1,2,560,yes,,4,no
42.0,7,1,1,216,yes,43.0,1,no
60.0,6,1,0,622,no,816.0,6,yes
42.0,1,2,1,1162,yes,951.0,3,yes
32.0,0,2,1,838,yes,1234.0,3,yes
410.0,10,0,2,183,no,85.0,4,no
33.0,7,1,1,551,yes,306.0,1,no
42.0,0,1,3,859,yes,509.0,2,no
51.0,9,1,2,1670,no,210.0,3,no
36.0,9,0,1,796,yes,129.0,2,no
46.0,1,1,1,880,yes,1263.0,2,yes
40.0,1,1,1,1170,yes,660.0,2,no
49.0,1,1,1,584,no,356.0,2,no
38.0,1,1,1,1232,yes,45.0,4,no
32.0,7,2,1,723,yes,624.0,5,no
99.0,7,1,1,119,yes,329.0,5,no
57.0,6,1,2,0,yes,-153.0,1,no
57.0,9,1,1,558,no,151.0,11,no
28.0,1,1,1,1187,no,129.0,4,no
44.0,2,2,2,1186,yes,345.0,2,no
